timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1730844022738,320,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-117,text,true,,1367,191,7,7,https://api.clickup.com/api/v2//team,320,0,68
1730844022966,111,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-119,text,true,,1209,191,7,7,https://api.clickup.com/api/v2/user,111,0,0
1730844022899,224,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-118,text,true,,1367,191,7,7,https://api.clickup.com/api/v2//team,224,0,69
1730844023058,105,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-117,text,true,,1209,191,7,7,https://api.clickup.com/api/v2/user,105,0,0
1730844022994,192,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-116,text,true,,1209,191,8,8,https://api.clickup.com/api/v2/user,192,0,0
1730844022983,278,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-115,text,true,,1367,191,8,8,https://api.clickup.com/api/v2//team,278,0,74
1730844023123,185,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-118,text,true,,1209,191,9,9,https://api.clickup.com/api/v2/user,185,0,0
1730844023047,261,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-20,text,true,,1367,191,9,9,https://api.clickup.com/api/v2//team,261,0,76
1730844023039,290,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-120,text,true,,1367,191,9,9,https://api.clickup.com/api/v2//team,290,0,84
1730844023077,283,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-119,text,true,,1367,191,9,9,https://api.clickup.com/api/v2//team,283,0,60
1730844023261,108,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-115,text,true,,1208,191,9,9,https://api.clickup.com/api/v2/user,108,0,0
1730844023164,234,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-117,text,true,,1367,191,9,9,https://api.clickup.com/api/v2//team,234,0,58
1730844023186,231,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-19,text,true,,1366,191,9,9,https://api.clickup.com/api/v2//team,231,0,64
1730844023329,118,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-120,text,true,,1209,191,9,9,https://api.clickup.com/api/v2/user,118,0,0
1730844023360,104,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-119,text,true,,1209,191,9,9,https://api.clickup.com/api/v2/user,104,0,0
1730844023186,309,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-116,text,true,,1367,191,9,9,https://api.clickup.com/api/v2//team,309,0,64
1730844023308,209,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-20,text,true,,1208,191,9,9,https://api.clickup.com/api/v2/user,209,0,0
1730844023280,255,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-114,text,true,,1367,191,9,9,https://api.clickup.com/api/v2//team,255,0,65
1730844023398,137,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-117,text,true,,1209,191,9,9,https://api.clickup.com/api/v2/user,137,0,0
1730844023417,129,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-19,text,true,,1209,191,9,9,https://api.clickup.com/api/v2/user,129,0,0
1730844023369,250,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-115,text,true,,1367,191,10,10,https://api.clickup.com/api/v2//team,250,0,63
1730844023535,100,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-114,text,true,,1209,191,10,10,https://api.clickup.com/api/v2/user,100,0,0
1730844023308,340,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-118,text,true,,1367,191,10,10,https://api.clickup.com/api/v2//team,340,0,59
1730844023447,230,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-120,text,true,,1367,191,10,10,https://api.clickup.com/api/v2//team,230,0,71
1730844023464,225,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-119,text,true,,1367,191,10,10,https://api.clickup.com/api/v2//team,225,0,59
1730844023496,203,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-116,text,true,,1209,191,10,10,https://api.clickup.com/api/v2/user,203,0,0
1730844023619,116,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-115,text,true,,1207,191,10,10,https://api.clickup.com/api/v2/user,116,0,0
1730844023648,112,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-118,text,true,,1209,191,10,10,https://api.clickup.com/api/v2/user,112,0,0
1730844023546,228,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-19,text,true,,1367,191,10,10,https://api.clickup.com/api/v2//team,228,0,60
1730844023535,245,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-117,text,true,,1367,191,10,10,https://api.clickup.com/api/v2//team,244,0,60
1730844023580,200,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-113,text,true,,1367,191,10,10,https://api.clickup.com/api/v2//team,200,0,55
1730844023677,129,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-120,text,true,,1209,191,10,10,https://api.clickup.com/api/v2/user,129,0,0
1730844023517,291,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-20,text,true,,1367,191,10,10,https://api.clickup.com/api/v2//team,291,0,60
1730844023689,127,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-119,text,true,,1209,191,10,10,https://api.clickup.com/api/v2/user,127,0,0
1730844023635,221,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-114,text,true,,1367,191,10,10,https://api.clickup.com/api/v2//team,221,0,65
1730844023780,105,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-113,text,true,,1209,191,11,11,https://api.clickup.com/api/v2/user,105,0,0
1730844023780,107,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-117,text,true,,1208,191,11,11,https://api.clickup.com/api/v2/user,107,0,0
1730844023774,120,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-19,text,true,,1209,191,11,11,https://api.clickup.com/api/v2/user,120,0,0
1730844023699,216,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-116,text,true,,1367,191,11,11,https://api.clickup.com/api/v2//team,216,0,63
1730844023808,107,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-20,text,true,,1209,191,11,11,https://api.clickup.com/api/v2/user,107,0,0
1730844023735,277,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-115,text,true,,1367,191,11,11,https://api.clickup.com/api/v2//team,277,0,73
1730844023915,112,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-116,text,true,,1209,191,11,11,https://api.clickup.com/api/v2/user,112,0,0
1730844023760,289,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-118,text,true,,1367,191,11,11,https://api.clickup.com/api/v2//team,289,0,90
1730844023817,235,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-119,text,true,,1367,191,11,11,https://api.clickup.com/api/v2//team,235,0,63
1730844023856,196,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-114,text,true,,1209,191,11,11,https://api.clickup.com/api/v2/user,196,0,0
1730844024012,151,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-115,text,true,,1209,191,11,11,https://api.clickup.com/api/v2/user,151,0,0
1730844023881,307,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-112,text,true,,1367,191,13,13,https://api.clickup.com/api/v2//team,307,0,62
1730844024050,148,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-118,text,true,,1209,191,13,13,https://api.clickup.com/api/v2/user,148,0,0
1730844023885,321,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-113,text,true,,1367,191,13,13,https://api.clickup.com/api/v2//team,321,0,59
1730844023915,312,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-20,text,true,,1367,191,13,13,https://api.clickup.com/api/v2//team,312,0,63
1730844023887,349,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-117,text,true,,1367,191,13,13,https://api.clickup.com/api/v2//team,349,0,60
1730844024053,219,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-114,text,true,,1367,191,13,13,https://api.clickup.com/api/v2//team,219,0,63
1730844024027,303,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-116,text,true,,1366,191,13,13,https://api.clickup.com/api/v2//team,303,0,58
1730844024206,124,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-113,text,true,,1209,191,13,13,https://api.clickup.com/api/v2/user,124,0,0
1730844024236,109,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-117,text,true,,1209,191,13,13,https://api.clickup.com/api/v2/user,109,0,0
1730844024188,167,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-112,text,true,,1209,191,13,13,https://api.clickup.com/api/v2/user,167,0,0
1730844024053,319,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-119,text,true,,1209,191,13,13,https://api.clickup.com/api/v2/user,319,0,0
1730844024272,105,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-114,text,true,,1209,191,13,13,https://api.clickup.com/api/v2/user,105,0,0
1730844024164,215,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-115,text,true,,1367,191,13,13,https://api.clickup.com/api/v2//team,215,0,59
1730844023807,588,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-120,text,true,,1367,191,13,13,https://api.clickup.com/api/v2//team,588,0,74
1730844024227,229,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-20,text,true,,1208,191,13,13,https://api.clickup.com/api/v2/user,229,0,0
1730844024180,279,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-18,text,true,,1367,191,13,13,https://api.clickup.com/api/v2//team,279,0,57
1730844024379,107,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-115,text,true,,1208,191,13,13,https://api.clickup.com/api/v2/user,107,0,0
1730844024198,312,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-118,text,true,,1366,191,14,14,https://api.clickup.com/api/v2//team,312,0,58
1730844023895,610,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-19,text,true,,1367,191,14,14,https://api.clickup.com/api/v2//team,610,0,58
1730844024330,172,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-116,text,true,,1208,191,14,14,https://api.clickup.com/api/v2/user,172,0,0
1730844024395,106,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-120,text,true,,1208,191,14,14,https://api.clickup.com/api/v2/user,106,0,0
1730844024181,371,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-111,text,true,,1367,191,14,14,https://api.clickup.com/api/v2//team,371,0,68
1730844024330,222,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-113,text,true,,1366,191,14,14,https://api.clickup.com/api/v2//team,222,0,67
1730844024460,104,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-18,text,true,,1208,191,14,14,https://api.clickup.com/api/v2/user,104,0,0
1730844024355,228,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-112,text,true,,1366,191,14,14,https://api.clickup.com/api/v2//team,228,0,70
1730844024345,251,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-117,text,true,,1366,191,14,14,https://api.clickup.com/api/v2//team,251,0,80
1730844024457,141,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-20,text,false,,1078,191,14,14,https://api.clickup.com/api/v2//team,141,0,64
1730844024511,98,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-118,text,false,,1078,191,14,14,https://api.clickup.com/api/v2/user,98,0,0
1730844024511,104,GET Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-19,text,true,,1208,191,14,14,https://api.clickup.com/api/v2/user,104,0,0
1730844024377,243,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-114,text,false,,1077,191,14,14,https://api.clickup.com/api/v2//team,243,0,86
1730844024488,137,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-110,text,false,,1078,191,14,14,https://api.clickup.com/api/v2//team,137,0,58
1730844024490,141,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-115,text,false,,1078,191,14,14,https://api.clickup.com/api/v2//team,141,0,62
1730844024553,78,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-113,text,false,,1078,191,14,14,https://api.clickup.com/api/v2/user,78,0,0
1730844024372,269,GET Authorized workspaces,200,OK,jp@gc - Ultimate Thread Group 2-119,text,true,,1366,191,14,14,https://api.clickup.com/api/v2//team,269,0,62
1730844024511,145,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-120,text,false,,1078,191,14,14,https://api.clickup.com/api/v2//team,145,0,59
1730844024511,145,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-116,text,false,,1078,191,14,14,https://api.clickup.com/api/v2//team,145,0,60
1730844024588,73,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-112,text,false,,1078,191,14,14,https://api.clickup.com/api/v2/user,73,0,0
1730844024599,79,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-20,text,false,,1077,191,14,14,https://api.clickup.com/api/v2/user,79,0,0
1730844024596,82,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-117,text,false,,1078,191,14,14,https://api.clickup.com/api/v2/user,82,0,0
1730844024620,78,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-114,text,false,,1078,191,14,14,https://api.clickup.com/api/v2/user,78,0,0
1730844024564,143,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-18,text,false,,1078,191,14,14,https://api.clickup.com/api/v2//team,143,0,64
1730844024631,78,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-115,text,false,,1078,191,14,14,https://api.clickup.com/api/v2/user,78,0,0
1730844024553,162,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-111,text,false,,1077,191,14,14,https://api.clickup.com/api/v2/user,162,0,0
1730844024641,80,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-119,text,false,,1077,191,14,14,https://api.clickup.com/api/v2/user,80,0,0
1730844024657,84,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-120,text,false,,1078,191,14,14,https://api.clickup.com/api/v2/user,84,0,0
1730844024609,141,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-118,text,false,,1078,191,14,14,https://api.clickup.com/api/v2//team,141,0,56
1730844024615,150,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-19,text,false,,1077,191,14,14,https://api.clickup.com/api/v2//team,150,0,71
1730844024632,136,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-113,text,false,,1078,191,14,14,https://api.clickup.com/api/v2//team,136,0,61
1730844024625,149,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-110,text,false,,1078,191,14,14,https://api.clickup.com/api/v2/user,149,0,0
1730844024657,150,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-116,text,false,,1078,191,15,15,https://api.clickup.com/api/v2/user,150,0,0
1730844024661,146,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-112,text,false,,1078,191,15,15,https://api.clickup.com/api/v2//team,146,0,64
1730844024678,135,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-117,text,false,,1078,191,15,15,https://api.clickup.com/api/v2//team,135,0,62
1730844024678,139,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-20,text,false,,1078,191,15,15,https://api.clickup.com/api/v2//team,139,0,62
1730844024707,118,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-18,text,false,,1076,191,15,15,https://api.clickup.com/api/v2/user,118,0,0
1730844024698,138,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-114,text,false,,1078,191,15,15,https://api.clickup.com/api/v2//team,138,0,61
1730844024768,75,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-113,text,false,,1078,191,15,15,https://api.clickup.com/api/v2/user,75,0,0
1730844024716,148,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-111,text,false,,1078,191,15,15,https://api.clickup.com/api/v2//team,148,0,72
1730844024722,143,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-119,text,false,,1078,191,15,15,https://api.clickup.com/api/v2//team,143,0,65
1730844024766,98,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-19,text,false,,1078,191,15,15,https://api.clickup.com/api/v2/user,98,0,0
1730844024709,161,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-115,text,false,,1078,191,15,15,https://api.clickup.com/api/v2//team,161,0,64
1730844024807,79,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-112,text,false,,1078,191,15,15,https://api.clickup.com/api/v2/user,79,0,0
1730844024741,152,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-120,text,false,,1078,191,15,15,https://api.clickup.com/api/v2//team,152,0,65
1730844024814,84,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-117,text,false,,1078,191,15,15,https://api.clickup.com/api/v2/user,84,0,0
1730844024817,81,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-20,text,false,,1078,191,15,15,https://api.clickup.com/api/v2/user,81,0,0
1730844024750,151,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-118,text,false,,1078,191,15,15,https://api.clickup.com/api/v2/user,151,0,0
1730844024836,83,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-114,text,false,,1078,191,15,15,https://api.clickup.com/api/v2/user,83,0,0
1730844024782,145,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-109,text,false,,1078,191,15,15,https://api.clickup.com/api/v2//team,145,0,63
1730844024774,164,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-110,text,false,,1078,191,15,15,https://api.clickup.com/api/v2//team,164,0,62
1730844024865,89,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-111,text,false,,1078,191,15,15,https://api.clickup.com/api/v2/user,89,0,0
1730844024807,158,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-116,text,false,,1078,191,15,15,https://api.clickup.com/api/v2//team,158,0,63
1730844024826,140,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-18,text,false,,1078,191,15,15,https://api.clickup.com/api/v2//team,140,0,60
1730844024865,105,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-119,text,false,,1078,191,15,15,https://api.clickup.com/api/v2/user,105,0,0
1730844024893,101,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-120,text,false,,1078,191,15,15,https://api.clickup.com/api/v2/user,101,0,0
1730844024844,170,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-113,text,false,,1078,191,15,15,https://api.clickup.com/api/v2//team,170,0,60
1730844024927,77,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-109,text,false,,1078,191,15,15,https://api.clickup.com/api/v2/user,77,0,0
1730844024870,156,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-115,text,false,,1078,191,15,15,https://api.clickup.com/api/v2/user,156,0,0
1730844024886,143,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-112,text,false,,1078,191,15,15,https://api.clickup.com/api/v2//team,143,0,60
1730844024901,140,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-118,text,false,,1078,191,15,15,https://api.clickup.com/api/v2//team,140,0,65
1730844024965,77,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-116,text,false,,1077,191,15,15,https://api.clickup.com/api/v2/user,77,0,0
1730844024898,145,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-117,text,false,,1078,191,15,15,https://api.clickup.com/api/v2//team,145,0,65
1730844024966,78,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-18,text,false,,1077,191,15,15,https://api.clickup.com/api/v2/user,78,0,0
1730844024866,181,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-19,text,false,,1077,191,15,15,https://api.clickup.com/api/v2//team,181,0,63
1730844024898,149,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-20,text,false,,1078,191,15,15,https://api.clickup.com/api/v2//team,149,0,67
1730844024919,138,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-114,text,false,,1078,191,15,15,https://api.clickup.com/api/v2//team,138,0,61
1730844025018,79,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-113,text,false,,1078,191,16,16,https://api.clickup.com/api/v2/user,79,0,0
1730844024938,159,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-110,text,false,,1078,191,16,16,https://api.clickup.com/api/v2/user,159,0,0
1730844024954,155,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-111,text,false,,1078,191,16,16,https://api.clickup.com/api/v2//team,155,0,72
1730844024970,144,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-119,text,false,,1078,191,16,16,https://api.clickup.com/api/v2//team,144,0,64
1730844025029,86,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-112,text,false,,1077,191,16,16,https://api.clickup.com/api/v2/user,86,0,0
1730844025047,131,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-20,text,false,,1078,191,16,16,https://api.clickup.com/api/v2/user,131,0,0
1730844025041,138,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-118,text,false,,1078,191,16,16,https://api.clickup.com/api/v2/user,138,0,0
1730844025057,122,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-114,text,false,,1078,191,16,16,https://api.clickup.com/api/v2/user,122,0,0
1730844024995,184,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-120,text,false,,1078,191,16,16,https://api.clickup.com/api/v2//team,184,0,59
1730844025018,162,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-109,text,false,,1078,191,16,16,https://api.clickup.com/api/v2//team,162,0,59
1730844025027,153,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-115,text,false,,1078,191,16,16,https://api.clickup.com/api/v2//team,153,0,58
1730844025109,75,GET Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-111,text,false,,1078,191,17,17,https://api.clickup.com/api/v2/user,75,0,0
1730844025044,140,GET Authorized workspaces,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-18,text,false,,1078,191,17,17,https://api.clickup.com/api/v2//team,140,0,66
